time_sec,hr_mean,hr_slope,spo2_mean,spo2_slope,sbp_mean,dbp_mean,motion_mean,confidence_mean,anomaly_score,anomaly_flag,anomaly_norm,spo2_risk,trend_risk,risk_score,alert_raw,alert,ground_truth
584,80.17616924236542,0.1052546446459153,96.6880447354525,0.0157761515467676,118.5427408072986,82.18860259231253,0.1517551927814641,0.8602832728004608,-0.0357669980755628,0,0.2563876602416146,0.0551839117431783,0.2911448014293382,22.65740528982444,0,0,0
589,80.23338612590882,0.0037491434124023,96.6587996435962,0.0194435168733362,119.1417870958383,81.4835802673691,0.146988397262283,0.8643968009689762,-0.051009946325196,0,0.2053536996071462,0.05740362405111,0.0537137054963943,13.02716862627134,0,0,0
594,80.0739971119637,0.1054259298478198,96.6566854737648,-0.020122956390612,118.92185303067556,81.46824094899885,0.1457669065850514,0.8654057172323936,-0.0440008978745971,0,0.228820255870076,0.0575640902523747,0.3021091872605053,21.655570216366456,0,0,0
599,80.39253346846368,-0.0995410610723294,96.6355848878869,-0.0369639587722769,117.87514870705432,81.04453882040555,0.1462068124758007,0.8652176248597561,-0.0129870785588575,0,0.3326556824662437,0.0591656318172933,0.3286972532041977,27.677014355783985,0,0,0
604,80.65533695456507,-0.0203466138262985,96.5665531536055,-0.0094747261451017,118.27537537457388,80.67914998203611,0.1564243463587492,0.8569746397139526,-0.0577818732266801,0,0.1826810351560186,0.0644051636667828,0.0698000165014611,12.516155526180423,0,0,0
609,80.46747623796222,-0.003655492775529,96.71160693953166,0.023681131908251,116.70791786924411,80.11094086406662,0.1849300034863,0.8338606104091754,-0.0337943005024088,0,0.2629923254706312,0.0533955325288635,0.0637701727360186,16.13063210618939,0,0,0
614,80.74787157020211,0.1339127473672955,96.7037434143377,0.0330388049469979,116.74297667756176,79.39319381351605,0.2022097215588463,0.8198486580439701,-0.0040868091114726,0,0.36245411733431,0.0539923767358351,0.402584122619937,31.28007708003032,0,0,0
619,81.72407140319734,0.1834539406028866,96.72894202713658,0.0330093839250982,116.08354858064403,79.603173935051,0.2303951871798351,0.7969367051806083,0.004368331906018,1,0.3907622455768815,0.0520797935493181,0.5227380301868193,36.26184905543502,0,0,0
624,82.81486740653337,0.3296346689237181,96.7682007474593,-0.0048257562584298,116.12836845069704,79.34669917655954,0.2441001788469932,0.7860280171332044,0.0159574377970076,1,0.4295630053868271,0.0491000434728885,0.8090903882476325,46.7328627862281,0,0,0
629,84.06773731790167,0.2268972288293017,96.78678721545386,-0.0330365488833688,117.02405418020754,78.78260336430648,0.2624440931624239,0.771369927085057,0.0024937866391041,1,0.3844861979388195,0.0476893243008917,0.6282310186280378,39.025026941799936,0,0,0
634,84.6720430073875,0.2211435327268029,96.61617308845916,-0.0593311073175939,116.57320022836603,78.3220820090584,0.2720100811561841,0.7642416218289863,0.0047163418536446,1,0.3919273958927338,0.0606389939226551,0.6780790600856974,41.15152147566072,0,0,0
639,85.63772688927429,0.0905467985478509,96.3273812686436,-0.0441486879171866,117.03010829891146,78.06813164400172,0.2770353158245424,0.7604877578852292,-0.0095284222154052,0,0.3442353932144018,0.082558390176373,0.3243059236939245,28.592115175065285,0,0,0
644,86.41989244169066,0.0785369111633023,96.16583818828754,-0.037147398193734,116.61058520837028,77.84681640173218,0.2820611123211137,0.7565775238659617,0.0118324976382963,1,0.4157525515145404,0.0948195643073872,0.2781700833706663,31.02912136299476,0,0,0
649,87.29345722851028,0.120653119818827,95.8829901223848,-0.0444827427920943,116.15847670820364,77.08717383676137,0.2860289188235237,0.7536292023352574,0.0242120647343858,1,0.4571998049924755,0.116287827640052,0.3981778530998818,37.13108239542128,0,0,0
654,88.15252781704763,0.2849379894373481,95.63244801833484,-0.0565920286933566,115.9707593060012,76.73728591859297,0.2906609661609882,0.7497168906072279,0.0461425858155258,1,0.5306240094980054,0.1353040576025887,0.8262466963274606,54.024682516775854,1,0,0
659,89.26147675632184,0.3020003943367773,95.46857737211931,-0.0306092093386209,114.97728142090392,77.19038953061747,0.291119443258818,0.7493793970758489,0.0409123568922429,1,0.5131130075180241,0.147741894765168,0.8045988617620726,52.74845412406675,1,1,0
664,90.29592552442934,0.2671984444050714,95.41687703635684,-0.0171908324305489,114.89257800068224,77.45716563863076,0.2785479555279265,0.7588743391404239,0.0410817422049544,1,0.5136801158778641,0.1516659676379782,0.6875790009308872,49.34469517457939,0,0,0
669,91.89294812581326,0.2535381461517321,95.28721304069154,-0.0124265170847196,113.85958063031715,76.98750394775348,0.2742252171798677,0.7619630178348271,0.0489853297015718,1,0.5401416223113821,0.161507508519031,0.6428666179890009,49.52322982561975,0,0,0
674,92.92752661246224,0.1764323400771604,95.10279571166448,-0.0059295139323383,112.5576040063401,76.29793308113179,0.2743411835150361,0.7618453805297937,0.0653816381444076,1,0.5950370759938689,0.1755048458174993,0.439981450218553,46.46139422260002,0,0,0
679,94.1576186580137,0.1944563542338133,95.05486264250416,-0.013937917260756,111.53509849712484,75.6941870658569,0.2758131821115278,0.7606156317022846,0.0764714622565396,1,0.6321662217413355,0.1791429818881575,0.503156257832866,50.2858584598159,1,0,0
684,95.00198729373416,0.2455756752193916,95.00659293124816,-0.0407199637161602,111.16597012061044,75.2660562563215,0.2778550481927491,0.7594284026820017,0.0853882580499839,1,0.6620199874338863,0.1828066692070998,0.6922053119131639,57.52329211323123,1,1,0
689,96.14325815270152,0.2580936118923464,94.75843127661211,-0.0527505819253381,110.81429033664448,74.06721238609387,0.2856768035506514,0.7533351840499996,0.0968832868773698,1,0.7005057737175867,0.2016422222584981,0.7517791195619365,61.61150671790738,1,1,0
694,97.6653022842478,0.2587037001259661,94.41852571982191,-0.060920851884402,109.97460845234107,73.33941295439786,0.2979786091982086,0.7436781262623005,0.0969006349606873,1,0.7005638557491342,0.2274411683397403,0.7730870691569237,62.76962822895923,1,1,0
699,98.61305132707928,0.2737557752185635,94.22170109907331,-0.0515605446692616,108.91761426362731,72.80524467908393,0.2944247845436719,0.7463144876144779,0.1069391701154776,1,0.7341732467624258,0.2423802232528328,0.7868997064523224,65.16325799674762,1,1,0
704,99.56360758820512,0.149755649854225,94.00907287591264,-0.0521431310477646,108.62377951112254,72.04227955376876,0.2980823246242017,0.7434382900509824,0.1123519076926813,1,0.7522952945392639,0.2585187769042487,0.4873931667260898,57.406935266830864,1,1,0
709,100.3938816780288,0.1463916336082648,93.73866951062809,-0.0433082879121208,107.90733097801134,72.1534094660223,0.2887065446961754,0.7510798206933622,0.1189017949880943,1,0.7742245620877749,0.2790424832744532,0.4577892855272401,58.02575633569501,1,1,0
714,101.51436885356658,0.1719825095703646,93.58944701106074,-0.0159026887807586,106.7941765634338,71.34008040691491,0.2968076343104451,0.7449229707168045,0.1228244774732745,1,0.7873578497071839,0.2903685211798056,0.4533853615675412,58.776823755981546,1,1,0
719,102.60401358653851,0.1930899953000143,93.41665225394448,-0.0207881860116083,106.00526727418249,71.03497224481856,0.2881448104454741,0.7515149877466366,0.1317557320305153,1,0.8172600238815019,0.3034837013612083,0.5164644704821627,62.42660933576415,1,1,0
724,103.40399372171116,0.2520678746452736,93.38231991888271,-0.024453448499443,105.36357695923652,70.73041402575727,0.2880270834634941,0.7518395277988627,0.1372529323368951,1,0.835664856033466,0.3060895371394348,0.6684852513386251,67.95959108462075,1,1,0
729,104.3571295405785,0.272025983734639,93.28200506933445,-0.0103387899011232,105.92364429676373,70.35467914863698,0.2885360404252776,0.7515661569805301,0.1409219949147538,1,0.8479490147209657,0.3137034679591698,0.6826659881367837,69.1514997393352,1,1,0
734,105.7089810780671,0.2201185091470201,93.07572869751412,-0.0305898935453271,106.05871756733204,70.22580513415576,0.287629374255606,0.7523156303371153,0.1471458787030328,1,0.8687868103391578,0.3293599139575254,0.6058431135318993,68.20183220206538,1,1,0
739,107.34347695120678,0.2687150160120071,92.90657828823107,-0.0538870240879008,105.13564785807164,69.61012517592242,0.2865046420251628,0.7528834896986769,0.1549811148861422,1,0.8950194740195705,0.3421984869126789,0.7803127614053853,75.00432628139365,1,1,0
744,108.15457027690046,0.2236128616561277,92.61980402689473,-0.0530556436778082,105.33122181640188,69.34716540419156,0.2737238669835129,0.762456578373931,0.1569975265200822,1,0.9017704955584552,0.3639647497992578,0.6688424293261674,72.43309265369294,1,1,0
749,108.89808514628308,0.1812271658536192,92.47042729149122,-0.0585163693614134,104.0913254702459,68.83805857320452,0.2643924032177401,0.7696629372518953,0.1659079325124725,1,0.931602867958179,0.3753024942564504,0.579233852452207,71.46320885660417,1,1,0
754,109.71401564898656,0.144135447918095,92.29276885814316,-0.0376796947724216,103.04597018199068,68.32771301011371,0.2632265737082822,0.7702558298540203,0.1677049180038704,1,0.9376192425680528,0.3887868290996547,0.438654705116333,67.81633986388573,1,1,0
759,111.03567306649704,0.186565141073622,92.05137930508135,-0.0132387643434354,102.33594582943554,67.7375608062083,0.2699113281422575,0.7654438960409704,0.1650886459139148,1,0.9288598657951856,0.4071083773638987,0.4823093762632014,69.0544421249333,1,1,0
764,112.24996021516117,0.1951518513096545,91.8706662672907,-0.0312257128442607,101.6512245594257,67.21499127575386,0.2640965070314807,0.7698715788396502,0.1684541863760791,1,0.940127821091428,0.4208245577116539,0.5467976543600082,71.82681183960473,1,1,0
769,113.08095898417754,0.3349729478839142,91.70951219991692,-0.038009221185936,101.95588323281864,66.82447661560784,0.2709049244824106,0.7645893182702364,0.1679085746395933,1,0.9383010925986516,0.4330562056264746,0.9025739750281953,82.65339799330795,1,1,0
774,114.70558638381785,0.3650825199339358,91.57645584547332,-0.0480449519384624,100.42006028859244,66.12208483961031,0.2647864425253833,0.7694971194278122,0.171663568321747,1,0.9508729518360746,0.4431552276797567,0.9999975732254736,86.40667934216307,1,1,0
779,116.01983596905458,0.2824999116977413,91.56135705640436,-0.0206058446226825,100.3245412057918,65.96261225956293,0.2763205907100297,0.7607912315130156,0.1654888180024581,1,0.9301996569090358,0.4443012308482854,0.7329996765691683,77.38599775949255,1,1,0
784,117.63823547691312,0.2253132255029307,91.40685261947814,-0.0052108430500447,100.19982247811456,65.61775618380321,0.2671762269833413,0.7682292345541324,0.1665826276666754,1,0.93386177255957,0.456028169575658,0.5568602856094017,72.51946058777371,1,1,1
789,118.81516037460504,0.2441129308815866,91.17181535233914,-0.0173132357733854,99.00075851850671,65.61879236452182,0.2586038173361134,0.774561752689476,0.1706334108685406,1,0.9474239461677976,0.47386757720189,0.6318527100967496,75.80413015533017,1,1,1
794,119.93593137901529,0.2088990790584973,91.07264814800828,-0.0336204094949956,98.6834481955587,64.97744034522769,0.2596288946975585,0.7737543858780628,0.170006937220576,1,0.9453264889721708,0.4813944013636332,0.585970465300557,74.47332643489793,1,1,1
799,120.9213763553233,0.1888619565714096,90.92558775930496,-0.0508171758707704,97.70565640147235,64.22332478586314,0.2574292447923597,0.7754934662806996,0.1710092478840094,1,0.948682262547168,0.492556334327222,0.5790775614436164,74.65756665721133,1,1,1
804,121.59446848839526,0.1893387335342013,90.68138984360918,-0.0801343220741689,97.64603411715623,64.15165508976783,0.2696374127297062,0.7661372249924029,0.1657105826265795,1,0.930942133161804,0.5110910382599256,0.6513806952259145,76.31034828006615,1,1,1
809,122.60544410632782,0.1206923692751728,90.36850651175703,-0.0467430250291353,97.38218240111372,63.70871440485887,0.2600770431568316,0.7733412260128338,0.170006937220576,1,0.9453264889721708,0.5348389883799506,0.4037582980361248,70.0758531572913,1,1,1
814,123.51744136831948,0.1582646602481091,90.16423141543822,-0.0224356629981616,96.23983540514658,63.05201968686333,0.2692117023134482,0.7665099432105226,0.1652858290152303,1,0.92952004219056,0.5503435368946499,0.4359492896874616,70.56135153804486,1,1,1
819,124.54160552910804,0.231711932080958,90.12132246948062,-0.013559201495347,95.34528275236224,62.252766686524446,0.2648279836841316,0.7696694756468561,0.1690793458608286,1,0.9422208784194774,0.5536003403244523,0.5926480873477117,75.96249334789427,1,1,1
824,125.99078877163228,0.3206961827597406,90.0584435385938,0.0048446365050084,94.696372138293,62.42498802360864,0.2673921558547845,0.7674192252768116,0.17123537877702,1,0.9494393572314208,0.5583728723269116,0.787444515821442,82.26276078275254,1,1,1
829,126.83866154593623,0.2706220472170769,89.94545974662901,0.002569985319525,93.97649830732072,62.16209042817944,0.2639181398824604,0.769973899906636,0.1709845974581664,1,0.9485997319998296,0.5669483801370212,0.66040581369975,78.58112861372439,1,1,1
834,127.6743930916036,0.1761285309108667,89.93349825268199,-0.0196974630820808,92.42405356644043,61.31263933258686,0.2610978983472682,0.7717306956959656,0.1693294825370704,1,0.9430583453635032,0.5678562615506249,0.4726558821507532,72.68971896371026,1,1,1
839,128.9382153790381,0.1478908713711181,89.86581766722384,-0.0251856194977994,91.8375214608196,60.83519592708258,0.2683245660276824,0.766022554012661,0.1635462122432335,1,0.9236957401981102,0.5729932407499954,0.4174479674802839,70.16809084931394,1,1,1
844,130.06527192222475,0.1623456182750136,89.58830855966039,-0.0613144942521899,91.62674448800072,60.62371662497439,0.2704647758115249,0.7643768546543483,0.1634733974109838,1,0.9234519534173788,0.5940562753490501,0.5402030119754824,74.25981353711441,1,1,1
849,130.97322834428377,0.1833923381055793,89.28339666587445,-0.0747969548415664,91.72237856731948,60.47676972537212,0.2721362956373492,0.7632616470892527,0.1614904985068904,1,0.9168131337509754,0.6171991906388062,0.6239975474373067,76.9045669234441,1,1,1
854,131.34679596048468,0.2400176922405854,89.12392800690893,-0.0407136119984825,91.15993313034564,59.873243238574375,0.2748882909855603,0.7613575646075914,0.1617380674937075,1,0.9176420039748078,0.6293029154885852,0.6787019262151736,78.82921629496731,1,1,1
859,132.6568073701588,0.25104341894803,88.97896388619122,-0.0310199266504718,90.39399957206444,59.22185783776124,0.2806478802883914,0.7570229944934279,0.1624812771579081,1,0.9201302977172524,0.640305741007025,0.6819344902544067,79.27066441363533,1,1,1
864,134.19330189011694,0.2138801647192658,88.6952046531354,-0.0394466068475576,91.36929467279766,59.27437034104712,0.2769136275770165,0.7600534321522046,0.1619857202455865,1,0.9184711546471992,0.6618431622330634,0.6121973044172909,77.52634010953996,1,1,1
869,135.39704043434742,0.2461884618719468,88.47179758995733,-0.0111454292450042,90.59231945891432,59.12110331537941,0.2870208342640168,0.7527749658853011,0.1586803943950583,1,0.907404800121984,0.6787998334670594,0.6219216800659236,77.6038870774181,1,1,1
874,136.14825954738131,0.216416610373748,88.36820875469965,-0.0366767006902079,91.02877354285228,58.53319232780711,0.2754551998297032,0.761111431885341,0.1617380674937075,1,0.9176420039748078,0.6866622609032814,0.6116307484160032,77.9642678692861,1,1,1
879,137.29510713511067,0.2430989719873219,88.1914007015786,-0.0696692310888943,90.44867768854066,57.98202266464443,0.2806228020473865,0.7571694763036166,0.1624812771579081,1,0.9201302977172524,0.7000820516012454,0.7564482562191682,82.70160360446258,1,1,1
884,138.97332081313036,0.2480122191896433,87.92891755308015,-0.0435779313012461,89.37076468357576,57.56575964312104,0.2907166041483305,0.7496801392651151,0.1577811683220477,1,0.9043941576097906,0.7200046108535669,0.7050538976855775,80.77141702812818,1,1,1
889,140.3396542829848,0.2828573172904026,87.75191205175898,-0.0174662754924698,89.1557258510313,57.514873721843166,0.2752198161685742,0.7616278454086882,0.1652915804802422,1,0.9295392983104525,0.7334393879363285,0.7262479929678598,82.93319246328498,1,1,1
894,141.80960573469602,0.3405261381487642,87.64253505059027,-0.0281950208095657,87.70089108699635,57.02046436166656,0.2700533219075788,0.7658417168771425,0.1666611384100051,1,0.934124629463553,0.7417411391119387,0.892233464232672,88.30805818239659,1,1,1
899,142.93258038737747,0.3328130255936853,87.53036042357228,-0.0038867611032111,86.7787778958958,56.10641330179264,0.2621887701383183,0.7718400315996506,0.1712873995286592,1,0.9496135246528314,0.7502552310304386,0.8145248137271048,86.9215252650635,1,1,1
904,144.72025453922058,0.2760850827066586,87.441973323318,-0.0041429757891374,84.54389427491363,55.19758658998228,0.2763291316730492,0.7614374420272595,0.1630042257961115,1,0.921881149309664,0.7569638416670837,0.6774806622648638,81.55775416677079,1,1,1
909,146.35610912343262,0.2691451327221882,87.10564224717619,-0.0743446393276231,83.79304026801121,54.52365673118106,0.2801519144872647,0.7585376272297905,0.1651669974609807,1,0.9291221897041256,0.7824914834649029,0.8310025772164318,87.03601647099728,1,1,1
914,147.3605571055056,0.22458247931803,86.80352931788383,-0.0890771288501448,82.92287341587799,53.772029600131006,0.262524516070997,0.7719632562069397,0.1697565714048104,1,0.9444882548604528,0.8054219564082171,0.7586114953890684,86.09119673285903,1,1,1
919,148.15411349362046,0.1499691862169995,86.46055481781428,-0.0859159141232858,82.1289203916548,53.4235149936321,0.2715047288376221,0.7650013229745336,0.1624812771579081,1,0.9201302977172524,0.8314538363165431,0.5698703009862585,79.73170064178125,1,1,1
924,148.28769197640108,0.0448644259785845,86.23409498723616,-0.0717786416785365,82.19635291394118,52.89357986541655,0.2918410527978922,0.7494119424587902,0.1549510381769057,1,0.8949187760725558,0.848642213622944,0.2804967735903209,70.13368628379631,1,1,1
929,148.69178714884208,-0.0607637410218559,86.10148727580082,-0.0003041271145482,81.88196235349535,52.616671304249806,0.2912847814852418,0.7493132142938514,0.1541961747070439,1,0.8923914649530518,0.8587071835210057,0.1456282950918539,66.16256577082834,1,1,1
934,148.18497078781795,-0.1729592520818198,85.90636287032362,0.0397385340738393,82.57182740674921,52.68037583808765,0.2790215153850309,0.7583523595854066,0.1731290071089761,1,0.9557792956847112,0.8735171915231635,0.5135999175865421,80.6673061422951,1,1,1
939,147.61843139925756,-0.1265952525274347,85.94908297498245,0.0040372579754158,82.29174690887038,52.62426289007352,0.2738630669070904,0.7622114960153069,0.1652858290152303,1,0.92952004219056,0.8702747212114518,0.3144459971273679,73.31487644757809,1,1,1
944,147.63501947218475,-0.0151714509004547,85.9041360264111,-0.011438754731445,82.38351557642858,52.34294776235321,0.2890870108022648,0.750562562452539,0.1515572601024938,1,0.8835562801947767,0.8736862097250814,0.0620073174853978,63.5117577288024,1,1,1
949,147.06785846522888,-0.0117329790345611,85.78560650100297,-0.0467342321375706,82.6690627841131,51.90918135619453,0.2893449912903916,0.750359054844377,0.1548098900393935,1,0.8944462068309985,0.882682640568743,0.1393170870189594,66.55547576349356,1,1,1
954,147.3462779047683,0.0464292167831715,85.63528913540898,-0.0713439674841371,82.36527459914649,51.64850364840756,0.2803472584344263,0.7571263021625809,0.1602293255403641,1,0.9125906795070264,0.8940917791737567,0.2832393117918261,72.00854891258123,1,1,1
959,147.73507436745768,0.156525238570968,85.22086340740263,-0.0604245863638407,82.26602908809363,51.31768774579322,0.2773438853058903,0.7595713890631807,0.1614904985068904,1,0.9168131337509754,0.925546831313768,0.5239186569812,80.06915302326013,1,1,1
964,148.6451033813243,0.14850402149516,85.18223266402987,-0.0120056686662211,82.17078034949967,51.76472685444877,0.2774805397571309,0.7594925514959053,0.1616511849985128,1,0.9173511181325824,0.9284789177284876,0.3869511756444381,76.04566953053202,1,1,1
969,148.9165963158094,0.0737746447242178,85.1050793292816,-0.0069689647433364,82.26355226241495,51.52150205386216,0.2850004889790684,0.7537578145866699,0.1571866620422809,1,0.902403728358068,0.9343348817849604,0.1933768829430303,69.60819054189353,1,1,1
974,148.31830514850233,0.0006224592241713,84.8979210794616,-0.0096857340048519,82.22662607786425,51.830640894301936,0.2783628074127098,0.75894852678692,0.1599101771180509,1,0.9115221586569816,0.9500582626200944,0.0224460090564553,65.25065345694463,1,1,1
979,148.07084979852192,-0.2161522921705596,84.84885173245769,-0.0167237432799316,82.23747128344048,52.17802150061084,0.2769534785627996,0.7598568202034036,0.167829930985652,1,0.938037790704972,0.9537826425612468,0.5625679789633136,82.85458175537295,1,1,1
984,148.06110094431006,-0.1735494301549581,84.67279049485064,-0.0400577812193938,81.93812637581136,52.31518034250716,0.2657349405954399,0.7683862529923087,0.1726623130619475,1,0.9542167865667674,0.96714574971052,0.5158068875409643,82.5279609487777,1,1,1
989,147.70412915279474,-0.0771213411816029,84.60558064677933,-0.0715207483062991,82.26108491469545,52.76861389527751,0.259058771193063,0.7735870188118612,0.1714588756248589,1,0.950187633033959,0.9722469997839062,0.3581511846401258,77.69885718657986,1,1,1
994,146.89180447404655,-0.0083804325108282,84.3246251465396,-0.0376928926616734,81.88576190183147,51.89988590817123,0.2613092784422577,0.7721386188058399,0.1699550063022724,1,0.9451526223161268,0.9935716167462204,0.109239920191507,70.40626105647596,1,1,1
999,147.01575380123114,0.1323478808299973,84.23993109030529,-0.0013321300128473,82.20374579660141,52.00937667941643,0.2578489496613023,0.7748951363689093,0.167829930985652,1,0.938037790704972,0.9999999240996638,0.3218415933217702,76.55713581689498,1,1,1
1004,147.82812968604483,0.1844629242607295,84.39153259363479,0.0292058066290621,82.73662874524206,51.84950618068047,0.2591151046511857,0.7737217269882779,0.1779371618735431,1,0.9718771776010424,0.9884933190086292,0.5159561815339122,83.84241070624206,1,1,1
1009,149.05249807311566,0.1365754876797173,84.3089802151268,0.031767892075031,82.61004304397797,51.73010321829778,0.2528323603732542,0.7788381040611279,0.1784435149648375,1,0.9735724666819382,0.994759072302332,0.4059617739976273,80.75265800007237,1,1,1
1014,149.42057775317832,0.1772968759910197,84.56595254000214,0.0504471445762898,82.50585945978504,51.61173273684105,0.2616330505276424,0.7721067734786019,0.1802184511284444,1,0.9795150193179998,0.975254786416466,0.5501137359755185,84.98425877349487,1,1,1
1019,149.08387367408048,0.0434425014715269,84.8806831078246,0.0609475793356962,82.01017923932737,51.4472205553509,0.2752360281380758,0.7615563706310094,0.1703207454983778,1,0.9463771308187372,0.9513666304650118,0.2507615372302348,73.86903526714414,1,1,1
1024,149.7352910952065,-0.0579315155344433,84.99611210426002,0.0295203801686033,82.48545313568282,51.85062877607891,0.2806478676970849,0.7572208143463593,0.1693665960433965,1,0.9431826027702616,0.9426055308131824,0.2096563810953638,72.30093218763764,1,1,1
1029,149.6488307099887,-0.1120644950052891,85.17091223894371,0.023127855251459,82.28264802822768,52.15018842878546,0.2704330400659168,0.7649756973348374,0.1718355088888508,1,0.9514486152831544,0.9293381417999396,0.3255117000867562,75.9245446027592,1,1,1
1034,149.21482354095053,-0.1133939241366558,85.02961191332388,0.0053924753366232,81.73391984669883,51.5393074450863,0.272490775986326,0.7633464386468113,0.1652858290152303,1,0.92952004219056,0.9400628840382028,0.2856981566434728,73.84820448959624,1,1,1
1039,148.5828319730162,-0.0621151048414661,85.5012441816262,0.0253359154035813,80.64073413333837,51.316809891703855,0.2801007803403441,0.7573407233647012,0.1693665960433965,1,0.9431826027702616,0.9042658362493784,0.2096542565561924,71.53407456018641,1,1,1
1044,148.53435440502705,0.0880919626822279,85.34082128570685,-0.0113014226549394,81.1353934785578,51.22092414020699,0.2766120918351754,0.7597735584764881,0.1593838849283879,1,0.9097601127292764,0.9164419880048928,0.2386356839471457,70.97591591497606,1,1,1
1049,149.2528337092073,0.0556973255563552,84.98845157760105,-0.0360685050362079,81.19759026789022,50.83933935834999,0.2647465958769662,0.7689901593190906,0.1666494772923984,1,0.9340855876058264,0.9431869673630726,0.2201253283939452,72.17177857937112,1,1,1
1054,149.18455587568266,0.0758200488619422,84.9430165367071,-0.0551052103193235,81.22920350401385,50.69358491363912,0.2666923134855868,0.7672837147155697,0.1627132875649609,1,0.9209070772343386,0.9466355022481482,0.3151564321627937,74.43275687156371,1,1,1
1059,149.22409462391656,0.0627412531641813,84.79968494046892,-0.0350389138968762,81.0904915607026,50.308910355391575,0.2792587526966355,0.7576130573314751,0.1584592670134817,1,0.9066644573810808,0.9575144186095236,0.2347207669291019,71.52513424911757,1,1,1
1064,148.8149093670686,-0.0989219918501552,84.96115197979833,-0.0364279405682537,81.4131041210861,50.65945820514346,0.2615729828999868,0.7712564791794997,0.1704039945287784,1,0.9466558516849858,0.9452590160180075,0.3258941164624953,76.0147963984843,1,1,1
1069,148.571164112822,-0.2107984897712859,84.55898773230818,0.0307900322119147,82.54728446305454,50.68577936971643,0.2726492095979932,0.7629698171467391,0.1720865781139146,1,0.9522892044355016,0.9757834176629202,0.5837112193428085,84.64146515531775,1,1,1
1074,148.0951688522292,-0.1485415173974538,84.50083203943223,0.0149131841602279,82.08403321933139,50.42250242385049,0.2668718980594871,0.7674982303992887,0.1746019473255958,1,0.9607107545994068,0.9801974543117832,0.3940980542810439,79.46242844463731,1,1,1
1079,147.32968686353607,-0.1138299357582294,84.49091542554687,-0.0391230525374778,82.56480468870448,50.90605415479142,0.2665414320584617,0.7677464791679228,0.1686522720133475,1,0.940791019210916,0.9809501286409484,0.3686127640529503,77.71693645495328,1,1,1
1084,147.07326099110176,-0.0118777861362851,84.27037952326931,-0.0734926749607652,82.18831721427217,50.97373293363337,0.2598056989894051,0.7732843604323495,0.1702054392585619,1,0.9459910812168292,0.9976888777969344,0.2046052086150899,73.39148787523284,1,1,1
1089,147.05609859833612,0.1075145353194494,84.24544772233104,-0.047436350669504,81.7416827640245,51.40884255426064,0.2595035188851065,0.7735166615105487,0.1685000982358778,1,0.9402815357145607,0.999581209873494,0.3734612112813453,78.20953732163828,1,1,1
1094,147.4731816606951,0.0879364733954994,84.2915121239429,0.0361884466371589,81.81734150912297,51.63124349879404,0.2740469077038822,0.762404794189825,0.1683294433489338,1,0.9397101767727244,0.9960849062982552,0.2986535423458287,75.86681323497618,1,1,1
1099,147.91612869613408,0.0742873483582032,84.44585800061246,0.0772490162875189,81.97685896953682,51.91048328852323,0.2640198093156551,0.7699515614702956,0.1806736652715661,1,0.9810390932884592,0.9843700023476912,0.3651749378656198,79.69460284734538,1,1,1
1104,148.40287528884872,0.1487612845252231,84.48635953854706,0.0639899404581458,81.99214347718205,52.361404402362886,0.270059307676652,0.7653613419715078,0.176115258397288,1,0.9657773766462474,0.9812959219965214,0.5137296015723509,83.32667531941334,1,1,1
1109,148.44934175932127,-0.0070980692158979,84.56345756511952,0.021938188925104,81.96040732879233,52.45240493931405,0.2810401305543125,0.7568308399902501,0.1671082100959987,1,0.935621442183122,0.9754441558491952,0.0678947999142826,68.32679922356849,1,1,1
1114,148.77336152248802,0.002806805255278,84.97048779170137,0.0018887157236681,82.21444919076976,52.78853456497839,0.2831897672926459,0.7548818262042168,0.1618374319601885,1,0.9179746799235684,0.9445504247546412,0.0088253190147347,65.05450206171328,1,1,1
1119,149.12748920649497,0.0790324058687182,85.22992163013097,0.0154780093661264,83.19801013434159,52.40676048987408,0.2773638332910302,0.7594695598914444,0.1653214819646906,1,0.9296394095983253,0.9248593091621234,0.2267858164894812,71.78273115784317,1,1,1
1124,149.8065720308674,0.1168967808542433,85.12383283428515,0.0237773513233484,83.16056565629589,52.540581148357134,0.268982961678374,0.766090164644181,0.1703249474996977,1,0.946391199276258,0.9329114844478004,0.3388147488117362,76.142232117121,1,1,1
1129,149.6131131840755,0.0279542304396863,85.19611107134446,0.0633951897679093,82.7728887933019,52.23893330243321,0.2699620819410787,0.7653636937749515,0.1735846033893503,1,0.9573046490649793,0.9274255419455678,0.2191147942791629,72.9871871205352,1,1,1
1134,149.58914899261026,0.1040945084050984,85.5932566846067,0.0745049219178607,82.65233541543981,52.53873778443224,0.2768696369426396,0.7601940045184805,0.1756104800397435,1,0.9640873598328218,0.8972820563264773,0.4308508962583995,79.07553600592261,1,1,1
1139,150.375048926685,0.011035743704415,85.70335749812303,-0.0073242141583041,82.3625695187688,52.270942953613485,0.2745088783644793,0.7622432485615473,0.1601205600464345,1,0.9122265285668874,0.8889253675502422,0.0419858263623659,64.64940857022019,1,1,1
1144,150.1495912386961,-0.0700671807011924,85.56988278504268,-0.0342730547228731,82.65634823733899,51.69575249020944,0.2763059826675917,0.7609041597395503,0.1626777610419446,1,0.9207881331070346,0.8990561431647597,0.2506405737241275,71.53974673037075,1,1,1
